2014-08-26 10:32:35,905 [Task-Thread-1-Factory-0x21b4406c] INFO  org.cytoscape.view.vizmap.internal.VisualMappingManagerImpl - Total Number of VS in VMM = 12
2014-08-26 10:32:35,939 [FelixStartLevel] INFO  org.cytoscape.io.internal.write.AbstractWriterManager - adding IO taskFactory 
2014-08-26 10:32:35,940 [FelixStartLevel] INFO  org.cytoscape.io.internal.write.AbstractWriterManager - adding IO taskFactory 
2014-08-26 10:32:36,442 [FelixStartLevel] INFO  org.cytoscape.webservice.internal.ui.WebServiceImportDialog - New network import client registered: Interaction Database Universal Client
2014-08-26 10:32:36,469 [FelixStartLevel] INFO  org.cytoscape.webservice.internal.ui.WebServiceImportDialog - New network import client registered: BioMart Client
2014-08-26 10:32:36,623 [FelixStartLevel] WARN  org.cytoscape.cpath2.internal.CyActivator - cpath2-impl (older Pathway Commos UI cliet) app is now deprecated/disabled - will remove the sources form the core projects later...
2014-08-26 10:32:36,802 [FelixStartLevel] INFO  org.cytoscape.io.internal.write.AbstractWriterManager - adding IO taskFactory 
2014-08-26 10:32:36,805 [FelixStartLevel] INFO  org.cytoscape.io.internal.write.AbstractWriterManager - adding IO taskFactory 
2014-08-26 10:32:36,945 [pool-9-thread-1] INFO  org.cytoscape.app.internal.net.server.CyHttpdImpl - Server socket started on 127.0.0.1:2607
2014-08-26 10:32:37,522 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,522 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,522 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,522 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,522 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,522 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,522 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,523 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,524 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,524 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,524 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,524 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,525 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,525 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,525 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,525 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,525 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,525 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,526 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,526 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,526 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,527 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
2014-08-26 10:32:37,527 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - %%%%%%% This view is DGV.
2014-08-26 10:32:37,527 [AWT-EventQueue-0] INFO  org.cytoscape.ding.impl.DingRenderingEngineFactory - DGraphView created as a presentation for view model: 31
